Date,ProductID,StoreID,QtyIn,QtyOut,Balance
5/15/2024,P026,ST002,0,0,0
5/15/2024,P049,ST001,0,6,71
5/15/2024,P014,ST002,17,0,17
5/15/2024,P011,ST002,0,0,0
5/15/2024,P021,ST001,0,8,52
5/15/2024,P007,ST001,28,0,28
5/15/2024,P031,ST001,0,4,197
5/15/2024,P011,ST002,0,0,0
5/16/2024,P003,ST001,41,0,41
5/16/2024,P050,ST001,0,9,58
5/16/2024,P024,ST001,0,5,80
5/16/2024,P025,ST002,0,3,63
5/16/2024,P034,ST002,85,0,85
5/17/2024,P026,ST002,0,0,0
5/17/2024,P019,ST002,0,0,0
5/17/2024,P001,ST001,0,6,12
5/17/2024,P025,ST002,0,5,58
5/17/2024,P035,ST001,0,2,22
5/17/2024,P016,ST002,0,0,0
5/17/2024,P019,ST002,29,0,29
5/17/2024,P044,ST002,0,0,0
5/18/2024,P034,ST001,0,1,80
5/18/2024,P031,ST002,0,2,53
5/18/2024,P033,ST001,0,0,0
5/18/2024,P009,ST002,0,0,0
5/18/2024,P040,ST002,0,7,70
5/18/2024,P020,ST001,0,7,6
5/18/2024,P037,ST002,0,1,2
5/18/2024,P045,ST001,0,5,66
5/19/2024,P028,ST001,0,8,2
5/19/2024,P033,ST002,0,0,0
5/19/2024,P020,ST002,0,0,0
5/19/2024,P042,ST002,0,0,0
5/19/2024,P002,ST001,79,9,178
5/20/2024,P048,ST001,0,10,280
5/20/2024,P025,ST002,0,5,53
5/20/2024,P039,ST002,0,8,5
5/20/2024,P028,ST002,0,9,94
5/20/2024,P050,ST002,0,3,116
5/20/2024,P017,ST001,0,9,88
5/20/2024,P040,ST001,0,8,26
5/20/2024,P027,ST001,0,0,0
5/20/2024,P026,ST002,80,0,80
5/20/2024,P036,ST002,0,0,0
5/20/2024,P031,ST002,0,4,49
5/20/2024,P007,ST001,0,1,27
5/20/2024,P034,ST002,68,3,150
5/20/2024,P037,ST001,0,7,134
5/21/2024,P037,ST002,0,2,0
5/21/2024,P010,ST001,0,0,0
5/21/2024,P024,ST001,0,4,76
5/21/2024,P006,ST002,0,4,84
5/21/2024,P007,ST002,0,0,0
5/21/2024,P030,ST001,0,0,0
5/21/2024,P037,ST002,0,0,0
5/22/2024,P002,ST002,91,2,152
5/22/2024,P021,ST002,0,10,24
5/22/2024,P029,ST001,17,0,17
5/22/2024,P049,ST002,0,6,98
5/22/2024,P044,ST001,0,0,0
5/22/2024,P003,ST002,0,0,0
5/22/2024,P010,ST001,0,0,0
5/23/2024,P018,ST002,0,7,112
5/23/2024,P038,ST002,87,0,87
5/23/2024,P013,ST002,0,9,1
5/23/2024,P035,ST001,0,7,15
5/23/2024,P050,ST001,0,5,53
5/23/2024,P006,ST001,0,0,0
5/23/2024,P037,ST002,0,0,0
5/23/2024,P009,ST001,0,7,58
5/23/2024,P035,ST001,0,10,5
5/23/2024,P032,ST002,67,5,93
5/23/2024,P028,ST001,0,2,0
5/23/2024,P023,ST001,11,10,27
5/24/2024,P044,ST002,0,0,0
5/24/2024,P016,ST002,0,0,0
5/24/2024,P042,ST002,0,0,0
5/24/2024,P020,ST001,0,2,4
5/24/2024,P045,ST001,0,9,57
5/24/2024,P004,ST002,0,1,250
5/24/2024,P008,ST001,19,8,58
5/24/2024,P003,ST001,0,5,36
5/24/2024,P049,ST001,0,8,63
5/24/2024,P017,ST001,0,3,85
5/24/2024,P004,ST001,43,10,119
5/24/2024,P012,ST002,0,5,5
5/25/2024,P031,ST002,0,9,40
5/25/2024,P001,ST002,0,6,38
5/25/2024,P013,ST001,0,0,0
5/25/2024,P020,ST001,0,3,1
5/25/2024,P035,ST001,0,4,1
5/25/2024,P020,ST002,0,0,0
5/25/2024,P013,ST002,0,1,0
5/25/2024,P040,ST001,0,9,17
5/25/2024,P046,ST001,0,10,27
5/25/2024,P025,ST001,0,6,88
5/25/2024,P033,ST002,0,0,0
5/25/2024,P033,ST002,0,0,0
5/25/2024,P046,ST002,0,3,101
5/25/2024,P036,ST001,0,9,17
5/25/2024,P032,ST001,0,9,55
5/26/2024,P044,ST001,0,0,0
5/26/2024,P026,ST002,0,4,76
5/26/2024,P025,ST002,0,7,46
5/26/2024,P046,ST001,0,3,24
5/26/2024,P040,ST001,0,2,15
5/26/2024,P045,ST001,0,4,53
5/26/2024,P021,ST002,0,8,16
5/26/2024,P036,ST002,0,0,0
5/26/2024,P037,ST001,0,10,124
5/27/2024,P018,ST002,0,8,104
5/27/2024,P025,ST002,0,5,41
5/27/2024,P010,ST002,0,0,0
5/27/2024,P018,ST001,0,0,0
5/27/2024,P041,ST001,0,4,48
5/28/2024,P036,ST002,0,0,0
5/28/2024,P005,ST001,0,0,0
5/28/2024,P005,ST002,0,0,0
5/28/2024,P005,ST002,0,0,0
5/28/2024,P018,ST001,0,0,0
5/28/2024,P040,ST001,63,3,75
5/28/2024,P016,ST002,0,0,0
5/28/2024,P047,ST001,0,2,62
5/28/2024,P050,ST001,0,7,46
5/29/2024,P048,ST001,0,9,271
5/29/2024,P044,ST002,0,0,0
5/29/2024,P020,ST001,0,1,0
5/29/2024,P011,ST001,0,0,0
5/29/2024,P032,ST002,0,4,89
5/29/2024,P010,ST002,0,0,0
5/29/2024,P025,ST002,0,4,37
5/29/2024,P007,ST001,0,4,23
5/29/2024,P034,ST002,0,10,140
5/29/2024,P021,ST001,0,1,51
5/30/2024,P014,ST001,0,0,0
5/30/2024,P045,ST002,96,1,122
5/30/2024,P006,ST002,0,7,77
5/30/2024,P021,ST001,0,1,50
5/30/2024,P009,ST001,51,4,105
5/30/2024,P032,ST001,0,5,50
5/31/2024,P049,ST002,0,6,92
5/31/2024,P017,ST002,0,5,77
5/31/2024,P044,ST001,0,0,0
5/31/2024,P005,ST002,0,0,0
5/31/2024,P036,ST001,80,1,96
5/31/2024,P008,ST002,82,0,82
5/31/2024,P002,ST002,0,5,147
5/31/2024,P022,ST002,31,7,252
5/31/2024,P042,ST002,0,0,0
5/31/2024,P037,ST001,24,9,139
5/31/2024,P021,ST001,65,2,113
5/31/2024,P021,ST002,0,3,13
5/31/2024,P028,ST001,0,0,0
5/31/2024,P007,ST002,0,0,0
5/31/2024,P015,ST001,99,10,155
6/1/2024,P027,ST002,0,8,136
6/1/2024,P029,ST001,0,2,15
6/1/2024,P022,ST001,26,2,35
6/1/2024,P039,ST002,97,4,98
6/1/2024,P042,ST002,0,0,0
6/1/2024,P015,ST001,0,1,154
6/1/2024,P030,ST001,0,0,0
6/1/2024,P024,ST001,0,8,68
6/1/2024,P006,ST001,0,0,0
6/1/2024,P037,ST001,0,4,135
6/1/2024,P016,ST001,0,7,41
6/1/2024,P010,ST001,0,0,0
6/2/2024,P010,ST002,0,0,0
6/2/2024,P034,ST002,0,2,138
6/2/2024,P032,ST002,0,7,82
6/2/2024,P046,ST002,0,4,97
6/2/2024,P049,ST001,0,1,62
6/2/2024,P011,ST002,0,0,0
6/3/2024,P043,ST002,0,1,22
6/3/2024,P010,ST001,0,0,0
6/3/2024,P038,ST002,0,7,80
6/3/2024,P015,ST001,0,3,151
6/3/2024,P031,ST001,0,10,187
6/4/2024,P031,ST001,0,9,178
6/4/2024,P019,ST002,0,7,22
6/4/2024,P031,ST001,0,3,175
6/4/2024,P004,ST001,0,6,113
6/4/2024,P003,ST001,0,9,27
6/4/2024,P016,ST001,0,5,36
6/4/2024,P017,ST002,93,6,164
6/4/2024,P021,ST001,0,2,111
6/4/2024,P020,ST002,0,0,0
6/4/2024,P044,ST001,0,0,0
6/4/2024,P027,ST002,0,6,130
6/4/2024,P027,ST001,0,0,0
6/5/2024,P016,ST001,0,4,32
6/5/2024,P040,ST002,0,6,64
6/5/2024,P047,ST001,0,8,54
6/5/2024,P031,ST001,0,5,170
6/5/2024,P024,ST001,0,9,59
6/5/2024,P016,ST002,0,0,0
6/5/2024,P018,ST002,0,6,98
6/5/2024,P036,ST001,0,5,91
6/5/2024,P049,ST002,0,4,88
6/5/2024,P050,ST001,0,7,39
6/6/2024,P037,ST001,0,7,128
6/6/2024,P034,ST001,0,5,75
6/6/2024,P040,ST002,0,4,60
6/6/2024,P041,ST001,91,8,131
6/6/2024,P029,ST001,0,1,14
6/6/2024,P003,ST001,0,2,25
6/7/2024,P014,ST002,0,7,10
6/7/2024,P006,ST001,0,0,0
6/7/2024,P032,ST001,0,1,49
6/7/2024,P024,ST001,0,2,57
6/7/2024,P044,ST002,0,0,0
6/7/2024,P028,ST001,0,0,0
6/7/2024,P040,ST002,10,5,65
6/7/2024,P007,ST002,73,0,73
6/7/2024,P050,ST001,0,5,34
6/8/2024,P003,ST001,0,9,16
6/8/2024,P043,ST001,0,3,29
6/8/2024,P011,ST001,0,0,0
6/8/2024,P026,ST002,0,9,67
6/8/2024,P048,ST001,0,4,267
6/8/2024,P025,ST001,0,1,87
6/8/2024,P008,ST001,0,2,56
6/8/2024,P036,ST002,0,0,0
6/8/2024,P040,ST002,0,10,55
6/8/2024,P036,ST002,0,0,0
6/8/2024,P007,ST002,0,8,65
6/8/2024,P002,ST002,0,6,141
6/8/2024,P033,ST001,0,0,0
6/8/2024,P006,ST002,0,9,68
6/8/2024,P050,ST001,0,5,29
6/9/2024,P021,ST002,0,4,9
6/9/2024,P018,ST002,0,3,95
6/9/2024,P037,ST001,0,4,124
6/9/2024,P036,ST001,0,3,88
6/9/2024,P029,ST001,0,7,7
6/9/2024,P050,ST001,0,9,20
6/9/2024,P008,ST001,0,3,53
6/9/2024,P016,ST001,0,2,30
6/9/2024,P004,ST002,0,7,243
6/9/2024,P044,ST001,0,0,0
6/9/2024,P022,ST001,71,9,97
6/9/2024,P040,ST001,0,8,67
6/9/2024,P015,ST001,0,10,141
6/9/2024,P006,ST002,0,10,58
6/9/2024,P042,ST002,0,0,0
6/10/2024,P035,ST002,0,0,0
6/10/2024,P006,ST002,0,9,49
6/10/2024,P025,ST001,0,6,81
6/10/2024,P018,ST002,63,3,155
6/10/2024,P005,ST002,0,0,0
6/10/2024,P049,ST002,0,6,82
6/10/2024,P037,ST002,0,0,0
6/10/2024,P044,ST002,75,0,75
6/10/2024,P050,ST001,0,1,19
6/10/2024,P029,ST001,0,6,1
6/10/2024,P003,ST002,0,0,0
6/10/2024,P008,ST001,0,8,45
6/10/2024,P003,ST002,0,0,0
6/10/2024,P017,ST002,0,2,162
6/11/2024,P022,ST001,0,3,94
6/11/2024,P021,ST002,64,6,67
6/11/2024,P020,ST002,0,0,0
6/11/2024,P021,ST002,0,6,61
6/11/2024,P038,ST002,0,1,79
6/11/2024,P050,ST002,0,7,109
6/12/2024,P025,ST001,0,3,78
6/12/2024,P016,ST002,0,0,0
6/12/2024,P033,ST001,52,0,52
6/12/2024,P023,ST002,0,5,8
6/12/2024,P042,ST002,0,0,0
6/12/2024,P027,ST001,0,0,0
6/12/2024,P008,ST002,0,3,79
6/13/2024,P044,ST002,0,8,67
6/13/2024,P016,ST002,0,0,0
6/13/2024,P039,ST001,0,5,41
6/13/2024,P035,ST001,0,1,0
6/13/2024,P019,ST002,0,9,13
6/14/2024,P050,ST001,0,2,17
6/14/2024,P003,ST001,0,7,9
6/14/2024,P013,ST001,75,0,75
6/14/2024,P043,ST001,0,3,26
6/14/2024,P009,ST002,0,0,0
6/14/2024,P004,ST001,0,6,107
6/14/2024,P035,ST002,0,0,0
6/14/2024,P050,ST002,0,2,107
6/14/2024,P047,ST001,0,3,51
6/14/2024,P006,ST002,0,2,47
6/14/2024,P028,ST002,0,8,86
6/14/2024,P004,ST002,0,4,239
6/14/2024,P037,ST002,0,0,0
6/15/2024,P034,ST002,0,1,137
6/15/2024,P031,ST001,0,4,166
6/15/2024,P005,ST001,0,0,0
6/15/2024,P021,ST001,0,7,104
6/15/2024,P013,ST002,0,0,0
6/16/2024,P035,ST002,0,0,0
6/16/2024,P046,ST002,0,4,93
6/16/2024,P008,ST001,0,2,43
6/16/2024,P017,ST001,0,5,80
6/16/2024,P023,ST001,0,6,21
6/16/2024,P006,ST002,0,3,44
6/16/2024,P023,ST002,0,4,4
6/17/2024,P034,ST001,0,6,69
6/17/2024,P047,ST001,0,7,44
6/17/2024,P038,ST002,0,1,78
6/17/2024,P037,ST002,0,0,0
6/17/2024,P044,ST001,0,0,0
6/17/2024,P021,ST001,0,6,98
6/17/2024,P017,ST002,0,10,152
6/17/2024,P025,ST001,0,2,76
6/17/2024,P045,ST002,89,7,204
6/18/2024,P015,ST002,0,5,33
6/18/2024,P028,ST002,0,8,78
6/18/2024,P002,ST002,0,4,137
6/18/2024,P022,ST001,0,8,86
6/18/2024,P044,ST001,74,0,74
6/18/2024,P045,ST002,0,10,194
6/18/2024,P026,ST001,0,0,0
6/18/2024,P016,ST002,0,0,0
6/18/2024,P045,ST002,0,1,193
6/19/2024,P043,ST002,0,3,19
6/19/2024,P027,ST002,35,6,159
6/19/2024,P019,ST002,0,3,10
6/19/2024,P025,ST002,0,9,28
6/19/2024,P039,ST002,0,7,91
6/20/2024,P034,ST002,0,5,132
6/20/2024,P017,ST001,0,5,75
6/20/2024,P020,ST002,54,0,54
6/20/2024,P006,ST002,0,6,38
6/20/2024,P048,ST001,48,1,314
6/20/2024,P011,ST001,0,0,0
6/20/2024,P033,ST002,0,0,0
6/20/2024,P004,ST002,0,3,236
6/20/2024,P047,ST002,0,3,1
6/20/2024,P008,ST001,0,5,38
6/20/2024,P010,ST001,0,0,0
6/20/2024,P013,ST001,0,3,72
6/20/2024,P032,ST001,0,10,39
6/20/2024,P045,ST001,0,8,45
6/20/2024,P025,ST002,0,7,21
6/21/2024,P001,ST002,0,8,30
6/21/2024,P009,ST002,0,0,0
6/21/2024,P001,ST001,0,4,8
6/21/2024,P009,ST002,0,0,0
6/21/2024,P032,ST001,0,10,29
6/21/2024,P043,ST002,0,1,18
6/21/2024,P020,ST001,0,0,0
6/21/2024,P041,ST002,0,4,92
6/21/2024,P036,ST002,0,0,0
6/21/2024,P047,ST001,0,2,42
6/21/2024,P008,ST002,0,4,75
6/21/2024,P050,ST002,53,6,154
6/21/2024,P001,ST001,0,4,4
6/22/2024,P032,ST001,0,5,24
6/22/2024,P030,ST001,0,0,0
6/22/2024,P019,ST002,0,2,8
6/22/2024,P033,ST002,0,0,0
6/22/2024,P029,ST002,0,0,0
6/22/2024,P009,ST002,0,0,0
6/22/2024,P036,ST001,89,4,173
6/22/2024,P043,ST002,0,2,16
6/22/2024,P044,ST002,0,2,65
6/22/2024,P049,ST001,0,8,54
6/22/2024,P019,ST002,0,4,4
6/22/2024,P043,ST002,0,8,8
6/22/2024,P023,ST002,0,3,1
6/22/2024,P028,ST001,0,0,0
6/22/2024,P033,ST001,0,10,42
6/23/2024,P032,ST001,0,3,21
6/23/2024,P001,ST001,0,4,0
6/23/2024,P006,ST002,0,8,30
6/23/2024,P025,ST001,0,10,66
6/23/2024,P041,ST001,0,1,130
6/23/2024,P017,ST002,0,5,147
6/23/2024,P011,ST002,94,0,94
6/23/2024,P041,ST002,0,1,91
6/23/2024,P048,ST001,77,3,388
6/23/2024,P046,ST001,0,7,17
6/23/2024,P042,ST001,0,4,157
6/23/2024,P002,ST001,68,4,242
6/24/2024,P029,ST002,0,0,0
6/24/2024,P002,ST002,0,1,136
6/24/2024,P003,ST002,0,0,0
6/24/2024,P007,ST001,22,4,41
6/24/2024,P004,ST002,0,4,232
6/24/2024,P036,ST002,0,0,0
6/24/2024,P016,ST002,0,0,0
6/24/2024,P036,ST002,0,0,0
6/24/2024,P005,ST001,0,0,0
6/25/2024,P002,ST001,0,9,233
6/25/2024,P040,ST002,0,10,45
6/25/2024,P007,ST001,0,7,34
6/25/2024,P031,ST001,0,2,164
6/25/2024,P007,ST001,0,6,28
6/25/2024,P047,ST001,0,4,38
6/25/2024,P018,ST002,0,7,148
6/26/2024,P030,ST002,0,0,0
6/26/2024,P049,ST001,0,3,51
6/26/2024,P025,ST002,0,3,18
6/26/2024,P035,ST001,0,0,0
6/26/2024,P045,ST001,0,6,39
6/26/2024,P040,ST001,12,3,76
6/26/2024,P026,ST002,0,1,66
6/26/2024,P020,ST002,0,9,45
6/26/2024,P014,ST001,0,0,0
6/26/2024,P043,ST002,0,4,4
6/27/2024,P020,ST002,0,8,37
6/27/2024,P020,ST001,0,0,0
6/27/2024,P045,ST002,0,10,183
6/27/2024,P021,ST002,0,4,57
6/27/2024,P030,ST001,0,0,0
6/27/2024,P038,ST002,0,3,75
6/27/2024,P048,ST002,0,9,88
6/27/2024,P038,ST001,0,4,5
6/27/2024,P026,ST002,0,2,64
6/27/2024,P026,ST001,0,0,0
6/27/2024,P026,ST001,0,0,0
6/27/2024,P008,ST002,0,2,73
6/27/2024,P032,ST001,0,1,20
6/27/2024,P037,ST001,0,3,121
6/28/2024,P048,ST002,61,7,142
6/28/2024,P043,ST002,0,3,1
6/28/2024,P046,ST001,0,6,11
6/28/2024,P038,ST002,0,4,71
6/28/2024,P030,ST001,0,0,0
6/28/2024,P011,ST002,0,8,86
6/28/2024,P001,ST001,0,0,0
6/28/2024,P040,ST001,0,5,71
6/29/2024,P008,ST002,0,10,63
6/29/2024,P022,ST001,0,3,83
6/29/2024,P002,ST002,0,1,135
6/29/2024,P007,ST002,0,6,59
6/29/2024,P007,ST001,0,3,25
6/29/2024,P006,ST001,0,0,0
6/29/2024,P036,ST002,0,0,0
6/29/2024,P044,ST002,0,5,60
6/29/2024,P048,ST002,0,6,136
6/29/2024,P037,ST001,0,6,115
6/29/2024,P039,ST002,0,8,83
6/30/2024,P005,ST002,51,0,51
6/30/2024,P017,ST002,0,4,143
6/30/2024,P006,ST001,0,0,0
6/30/2024,P046,ST002,62,9,146
6/30/2024,P032,ST002,0,9,73
6/30/2024,P003,ST002,0,0,0
6/30/2024,P026,ST001,0,0,0
6/30/2024,P024,ST002,0,1,171
6/30/2024,P038,ST002,0,6,65
6/30/2024,P017,ST001,0,5,70
6/30/2024,P001,ST001,21,0,21
6/30/2024,P036,ST001,0,7,166
6/30/2024,P044,ST002,0,5,55
7/1/2024,P045,ST002,0,2,181
7/1/2024,P040,ST001,0,8,63
7/1/2024,P037,ST001,0,5,110
7/1/2024,P008,ST001,0,3,35
7/1/2024,P019,ST002,0,4,0
7/2/2024,P035,ST001,0,0,0
7/2/2024,P035,ST002,0,0,0
7/2/2024,P033,ST001,0,4,38
7/2/2024,P004,ST001,0,5,102
7/2/2024,P025,ST001,94,10,150
7/2/2024,P038,ST001,0,3,2
7/2/2024,P037,ST002,12,0,12
7/2/2024,P028,ST001,0,0,0
7/3/2024,P050,ST002,0,6,148
7/3/2024,P039,ST001,0,5,36
7/3/2024,P002,ST001,0,10,223
7/3/2024,P019,ST002,0,0,0
7/3/2024,P001,ST001,0,2,19
7/3/2024,P011,ST001,0,0,0
7/3/2024,P032,ST001,0,1,19
7/3/2024,P028,ST001,0,0,0
7/3/2024,P012,ST002,0,1,4
7/4/2024,P019,ST002,0,0,0
7/4/2024,P041,ST001,0,7,123
7/4/2024,P035,ST001,0,0,0
7/4/2024,P037,ST002,0,4,8
7/4/2024,P007,ST002,0,5,54
7/4/2024,P046,ST002,0,8,138
7/4/2024,P039,ST002,0,1,82
7/4/2024,P015,ST001,0,8,133
7/4/2024,P002,ST002,0,4,131
7/4/2024,P020,ST001,87,0,87
7/5/2024,P030,ST002,0,0,0
7/5/2024,P027,ST002,0,3,156
7/5/2024,P047,ST001,0,2,36
7/5/2024,P018,ST001,0,0,0
7/5/2024,P002,ST002,0,3,128
7/5/2024,P045,ST002,0,3,178
7/5/2024,P003,ST002,0,0,0
7/5/2024,P049,ST001,71,2,120
7/5/2024,P017,ST001,0,8,62
7/5/2024,P005,ST002,0,1,50
7/5/2024,P039,ST002,0,3,79
7/5/2024,P018,ST001,41,0,41
7/5/2024,P019,ST002,0,0,0
7/5/2024,P044,ST002,0,8,47
7/5/2024,P027,ST002,93,7,242
7/6/2024,P033,ST002,0,0,0
7/6/2024,P002,ST002,0,9,119
7/6/2024,P050,ST002,0,7,141
7/6/2024,P003,ST001,30,3,36
7/6/2024,P029,ST001,0,1,0
7/6/2024,P039,ST002,0,3,76
7/7/2024,P007,ST002,0,7,47
7/7/2024,P002,ST001,0,2,221
7/7/2024,P005,ST002,0,9,41
7/7/2024,P049,ST002,0,7,75
7/7/2024,P006,ST002,0,4,26
7/7/2024,P038,ST002,0,9,56
7/7/2024,P034,ST001,0,8,61
7/7/2024,P016,ST002,0,0,0
7/7/2024,P040,ST002,0,5,40
7/7/2024,P046,ST002,0,9,129
7/7/2024,P050,ST001,0,7,10
7/7/2024,P018,ST002,0,8,140
7/7/2024,P030,ST002,0,0,0
7/8/2024,P040,ST002,0,6,34
7/8/2024,P045,ST002,0,2,176
7/8/2024,P041,ST002,28,7,112
7/8/2024,P049,ST001,0,7,113
7/8/2024,P042,ST002,0,0,0
7/8/2024,P030,ST001,0,0,0
7/8/2024,P033,ST002,0,0,0
7/8/2024,P031,ST001,0,2,162
7/8/2024,P027,ST001,0,0,0
7/8/2024,P014,ST001,0,0,0
7/9/2024,P039,ST001,89,3,122
7/9/2024,P033,ST001,0,7,31
7/9/2024,P050,ST002,22,1,162
7/9/2024,P008,ST001,0,6,29
7/9/2024,P028,ST002,0,8,70
7/9/2024,P032,ST001,0,8,11
7/9/2024,P013,ST002,0,0,0
7/9/2024,P038,ST001,0,2,0
7/9/2024,P019,ST001,0,9,46
7/9/2024,P033,ST001,0,7,24
7/10/2024,P021,ST001,22,7,113
7/10/2024,P027,ST001,0,0,0
7/10/2024,P002,ST001,87,6,302
7/10/2024,P012,ST001,0,4,26
7/10/2024,P045,ST001,0,9,30
7/10/2024,P038,ST001,0,0,0
7/10/2024,P029,ST001,0,0,0
7/10/2024,P038,ST002,96,1,151
7/10/2024,P010,ST002,0,0,0
7/10/2024,P024,ST002,10,7,174
7/10/2024,P024,ST002,0,2,172
7/10/2024,P003,ST001,0,5,31
7/10/2024,P032,ST001,0,10,1
7/11/2024,P011,ST002,0,3,83
7/11/2024,P010,ST001,0,0,0
7/11/2024,P029,ST002,0,0,0
7/11/2024,P024,ST002,0,9,163
7/11/2024,P017,ST002,0,8,135
7/11/2024,P002,ST002,53,10,162
7/11/2024,P043,ST002,0,1,0
7/12/2024,P023,ST001,0,1,20
7/12/2024,P007,ST002,0,4,43
7/12/2024,P038,ST001,83,0,83
7/12/2024,P002,ST001,46,10,338
7/12/2024,P045,ST001,0,3,27
7/12/2024,P036,ST002,90,0,90
7/12/2024,P034,ST001,0,9,52
7/12/2024,P044,ST002,0,7,40
7/12/2024,P022,ST002,0,2,250
7/12/2024,P016,ST002,0,0,0
7/12/2024,P044,ST001,0,4,70
7/13/2024,P034,ST002,0,9,123
7/13/2024,P026,ST002,0,5,59
7/13/2024,P002,ST002,61,4,219
7/13/2024,P043,ST001,0,6,20
7/13/2024,P026,ST001,0,0,0
7/13/2024,P040,ST002,0,4,30
7/13/2024,P030,ST002,0,0,0
7/13/2024,P033,ST002,0,0,0
7/13/2024,P012,ST002,0,3,1
7/13/2024,P035,ST002,0,0,0
7/13/2024,P034,ST002,0,5,118
7/13/2024,P023,ST002,43,1,43
7/13/2024,P040,ST002,0,3,27
7/14/2024,P008,ST001,0,2,27
7/14/2024,P008,ST001,0,3,24
7/14/2024,P010,ST001,0,0,0
7/14/2024,P020,ST001,0,4,83
7/14/2024,P014,ST002,0,8,2
7/14/2024,P006,ST002,45,9,62
7/14/2024,P003,ST001,0,3,28
7/14/2024,P035,ST002,0,0,0
7/14/2024,P001,ST001,0,6,13
7/14/2024,P036,ST001,0,5,161
7/14/2024,P002,ST001,0,7,331
7/14/2024,P002,ST002,0,8,211
7/14/2024,P037,ST001,0,3,107
7/15/2024,P040,ST001,0,3,60
7/15/2024,P018,ST001,0,2,39
7/15/2024,P037,ST002,75,1,82
7/15/2024,P043,ST002,67,0,67
7/15/2024,P024,ST001,0,2,55
7/16/2024,P050,ST001,44,10,44
7/16/2024,P029,ST002,0,0,0
7/16/2024,P027,ST001,0,0,0
7/16/2024,P042,ST001,0,6,151
7/16/2024,P044,ST002,0,4,36
7/16/2024,P001,ST002,0,4,26
7/16/2024,P032,ST001,0,1,0
7/16/2024,P032,ST001,0,0,0
7/16/2024,P032,ST002,0,5,68
7/17/2024,P018,ST001,0,9,30
7/17/2024,P040,ST001,0,7,53
7/17/2024,P014,ST001,0,0,0
7/17/2024,P025,ST001,0,6,144
7/17/2024,P005,ST002,0,8,33
7/17/2024,P044,ST002,0,9,27
7/17/2024,P026,ST002,0,2,57
7/17/2024,P027,ST002,0,7,235
7/17/2024,P023,ST001,0,5,15
7/17/2024,P007,ST001,0,9,16
7/17/2024,P050,ST001,27,6,65
7/17/2024,P029,ST001,0,0,0
7/17/2024,P048,ST001,0,4,384
7/17/2024,P023,ST001,16,4,27
7/17/2024,P007,ST001,0,9,7
7/18/2024,P040,ST002,0,10,17
7/18/2024,P018,ST002,0,2,138
7/18/2024,P040,ST001,20,10,63
7/18/2024,P037,ST002,0,5,77
7/18/2024,P049,ST001,0,8,105
7/19/2024,P005,ST002,0,10,23
7/19/2024,P014,ST002,0,1,1
7/19/2024,P033,ST002,0,0,0
7/19/2024,P035,ST002,36,0,36
7/19/2024,P027,ST001,0,0,0
7/19/2024,P005,ST002,0,6,17
7/19/2024,P006,ST002,0,9,53
7/19/2024,P001,ST002,0,8,18
7/19/2024,P026,ST001,0,0,0
7/20/2024,P043,ST001,45,7,58
7/20/2024,P025,ST002,34,9,43
7/20/2024,P010,ST002,0,0,0
7/20/2024,P012,ST001,0,3,23
7/20/2024,P008,ST002,0,9,54
7/20/2024,P010,ST002,0,0,0
7/20/2024,P003,ST001,0,1,27
7/20/2024,P005,ST002,0,1,16
7/21/2024,P015,ST002,0,1,32
7/21/2024,P006,ST002,0,9,44
7/21/2024,P017,ST002,0,9,126
7/21/2024,P009,ST002,0,0,0
7/21/2024,P017,ST001,0,9,53
7/21/2024,P004,ST001,0,1,101
7/22/2024,P027,ST002,0,2,233
7/22/2024,P020,ST002,0,4,33
7/22/2024,P034,ST001,0,1,51
7/22/2024,P045,ST001,0,6,21
7/22/2024,P029,ST002,0,0,0
7/22/2024,P033,ST002,41,0,41
7/22/2024,P031,ST001,0,3,159
7/22/2024,P046,ST002,0,1,128
7/22/2024,P049,ST001,0,10,95
7/22/2024,P020,ST001,0,1,82
7/22/2024,P049,ST002,0,4,71
7/23/2024,P031,ST001,0,2,157
7/23/2024,P037,ST002,0,5,72
7/23/2024,P003,ST002,0,0,0
7/23/2024,P019,ST001,0,9,37
7/23/2024,P017,ST001,0,1,52
7/23/2024,P039,ST002,0,5,71
7/23/2024,P044,ST001,0,10,60
7/23/2024,P046,ST002,0,5,123
7/23/2024,P024,ST001,0,5,50
7/23/2024,P015,ST002,0,6,26
7/23/2024,P031,ST001,0,6,151
7/23/2024,P041,ST001,0,3,120
7/24/2024,P040,ST002,0,4,13
7/24/2024,P042,ST002,0,0,0
7/24/2024,P025,ST002,0,8,35
7/24/2024,P028,ST002,0,6,64
7/24/2024,P034,ST002,0,5,113
7/24/2024,P014,ST002,21,1,21
7/25/2024,P006,ST001,0,0,0
7/25/2024,P002,ST002,0,6,205
7/25/2024,P004,ST001,0,8,93
7/25/2024,P017,ST002,0,9,117
7/25/2024,P018,ST002,0,8,130
7/25/2024,P033,ST001,0,2,22
7/25/2024,P040,ST002,22,8,27
7/25/2024,P007,ST001,0,7,0
7/25/2024,P036,ST001,0,9,152
7/25/2024,P026,ST002,0,4,53
7/26/2024,P004,ST002,0,10,222
7/26/2024,P027,ST001,0,0,0
7/26/2024,P037,ST002,0,8,64
7/26/2024,P020,ST001,71,9,144
7/26/2024,P010,ST002,0,0,0
7/26/2024,P012,ST002,0,1,0
7/26/2024,P046,ST001,0,1,10
