Date,ProductID,StoreID,UserID,UnitsSold,Price,TotalEarn
1/24/2024,P034,ST002,U038,4,49.8,199.2
1/24/2024,P050,ST001,U097,6,130.8,784.8
1/24/2024,P029,ST001,U059,7,70.8,495.6
1/24/2024,P007,ST001,U097,2,49.8,99.6
1/24/2024,P045,ST002,U002,4,111.8,447.2
1/24/2024,P046,ST002,U046,6,130.8,784.8
1/24/2024,P039,ST001,U002,1,70.8,70.8
1/24/2024,P022,ST002,U017,9,55.8,502.2
1/24/2024,P023,ST001,U026,6,1049,6294
1/24/2024,P004,ST001,U046,4,49.8,199.2
1/24/2024,P010,ST002,U068,3,111.8,335.4
1/24/2024,P038,ST001,U020,7,70.8,495.6
1/24/2024,P019,ST002,U100,9,4899,44091
1/24/2024,P005,ST002,U066,10,49.8,498
1/24/2024,P048,ST002,U088,7,909,6363
1/24/2024,P003,ST002,U023,5,1049,5245
1/25/2024,P032,ST002,U039,8,909,7272
1/25/2024,P004,ST002,U087,9,49.8,448.2
1/25/2024,P012,ST002,U013,10,337,3370
1/25/2024,P025,ST001,U057,6,130.8,784.8
1/25/2024,P008,ST002,U015,6,49.8,298.8
1/25/2024,P020,ST002,U028,2,130.8,261.6
1/25/2024,P008,ST002,U049,7,49.8,348.6
1/25/2024,P021,ST002,U034,8,55.8,446.4
1/25/2024,P031,ST001,U084,5,55.8,279
1/25/2024,P031,ST002,U091,10,55.8,558
1/25/2024,P020,ST001,U083,10,130.8,1308
1/25/2024,P023,ST001,U025,10,1049,10490
1/25/2024,P005,ST001,U048,1,49.8,49.8
1/25/2024,P028,ST001,U097,10,111.8,1118
1/25/2024,P025,ST002,U040,4,130.8,523.2
1/26/2024,P028,ST002,U040,8,111.8,894.4
1/26/2024,P010,ST001,U031,5,111.8,559
1/26/2024,P018,ST002,U004,6,49.8,298.8
1/26/2024,P046,ST001,U008,3,130.8,392.4
1/26/2024,P029,ST001,U064,1,70.8,70.8
1/26/2024,P009,ST001,U024,10,49.8,498
1/26/2024,P017,ST001,U040,1,49.8,49.8
1/26/2024,P050,ST002,U063,4,130.8,523.2
1/27/2024,P026,ST002,U061,1,130.8,130.8
1/28/2024,P021,ST001,U077,1,55.8,55.8
1/28/2024,P019,ST001,U099,8,4899,39192
1/28/2024,P007,ST002,U074,7,49.8,348.6
1/28/2024,P039,ST002,U026,8,70.8,566.4
1/28/2024,P029,ST001,U099,10,70.8,708
1/28/2024,P019,ST001,U094,2,4899,9798
1/28/2024,P045,ST002,U050,9,111.8,1006.2
1/28/2024,P047,ST002,U032,7,2392.8,16749.6
1/28/2024,P030,ST001,U028,1,111.8,111.8
1/29/2024,P037,ST002,U023,3,42.8,128.4
1/29/2024,P010,ST002,U076,1,111.8,111.8
1/29/2024,P013,ST001,U088,3,49.8,149.4
1/29/2024,P019,ST001,U100,4,4899,19596
1/29/2024,P002,ST002,U013,5,55.8,279
1/29/2024,P005,ST002,U007,4,49.8,199.2
1/29/2024,P006,ST002,U041,1,49.8,49.8
1/29/2024,P047,ST001,U029,8,2392.8,19142.4
1/29/2024,P025,ST002,U019,10,130.8,1308
1/29/2024,P001,ST002,U087,6,55.8,334.8
1/29/2024,P011,ST002,U030,8,399,3192
1/29/2024,P037,ST001,U041,2,42.8,85.6
1/30/2024,P024,ST002,U056,3,49.8,149.4
1/30/2024,P031,ST002,U030,6,55.8,334.8
1/30/2024,P032,ST001,U029,9,909,8181
1/30/2024,P041,ST002,U037,4,95.8,383.2
1/31/2024,P039,ST002,U022,7,70.8,495.6
1/31/2024,P046,ST002,U077,2,130.8,261.6
1/31/2024,P009,ST001,U025,5,49.8,249
1/31/2024,P036,ST002,U092,3,120.6,361.8
1/31/2024,P047,ST001,U061,4,2392.8,9571.2
2/1/2024,P023,ST002,U068,1,1049,1049
2/1/2024,P044,ST001,U099,4,55.8,223.2
2/1/2024,P020,ST001,U059,7,130.8,915.6
2/1/2024,P009,ST002,U098,4,49.8,199.2
2/1/2024,P020,ST001,U031,1,130.8,130.8
2/1/2024,P040,ST002,U005,2,35.8,71.6
2/1/2024,P003,ST002,U090,8,1049,8392
2/1/2024,P044,ST001,U048,7,55.8,390.6
2/1/2024,P047,ST002,U065,9,2392.8,21535.2
2/1/2024,P009,ST001,U017,1,49.8,49.8
2/2/2024,P043,ST001,U086,10,70.8,708
2/2/2024,P024,ST001,U002,10,49.8,498
2/2/2024,P006,ST001,U025,8,49.8,398.4
2/2/2024,P046,ST002,U057,2,130.8,261.6
2/2/2024,P049,ST002,U011,10,70.8,708
2/3/2024,P004,ST001,U072,10,49.8,498
2/3/2024,P005,ST001,U077,2,49.8,99.6
2/3/2024,P027,ST001,U057,8,49.8,398.4
2/3/2024,P030,ST001,U043,10,111.8,1118
2/3/2024,P001,ST001,U087,8,55.8,446.4
2/3/2024,P021,ST002,U066,10,55.8,558
2/3/2024,P013,ST002,U051,3,49.8,149.4
2/3/2024,P041,ST002,U073,8,95.8,766.4
2/3/2024,P028,ST001,U060,6,111.8,670.8
2/3/2024,P045,ST002,U100,9,111.8,1006.2
2/3/2024,P041,ST001,U086,5,95.8,479
2/3/2024,P014,ST001,U016,10,42.8,428
2/3/2024,P041,ST001,U086,9,95.8,862.2
2/3/2024,P008,ST002,U038,6,49.8,298.8
2/3/2024,P045,ST001,U093,6,111.8,670.8
2/3/2024,P050,ST002,U099,5,130.8,654
2/4/2024,P046,ST002,U007,10,130.8,1308
2/4/2024,P006,ST002,U051,10,49.8,498
2/4/2024,P007,ST002,U063,2,49.8,99.6
2/4/2024,P014,ST002,U057,5,42.8,214
2/4/2024,P022,ST002,U069,7,55.8,390.6
2/4/2024,P022,ST001,U090,9,55.8,502.2
2/4/2024,P007,ST002,U002,4,49.8,199.2
2/4/2024,P020,ST001,U080,5,130.8,654
2/4/2024,P044,ST001,U037,2,55.8,111.6
2/4/2024,P009,ST002,U055,9,49.8,448.2
2/4/2024,P027,ST002,U056,1,49.8,49.8
2/4/2024,P043,ST001,U014,5,70.8,354
2/4/2024,P004,ST002,U069,6,49.8,298.8
2/4/2024,P050,ST002,U028,9,130.8,1177.2
2/4/2024,P032,ST002,U078,6,909,5454
2/4/2024,P002,ST002,U016,8,55.8,446.4
2/4/2024,P013,ST001,U072,9,49.8,448.2
2/4/2024,P028,ST002,U024,10,111.8,1118
2/4/2024,P020,ST001,U019,8,130.8,1046.4
2/4/2024,P021,ST002,U017,2,55.8,111.6
2/5/2024,P001,ST001,U008,5,55.8,279
2/5/2024,P010,ST001,U074,10,111.8,1118
2/5/2024,P043,ST001,U014,4,70.8,283.2
2/5/2024,P028,ST002,U074,9,111.8,1006.2
2/5/2024,P005,ST001,U036,3,49.8,149.4
2/5/2024,P023,ST002,U059,9,1049,9441
2/5/2024,P036,ST002,U003,2,120.6,241.2
2/5/2024,P022,ST001,U100,8,55.8,446.4
2/6/2024,P035,ST002,U051,4,909,3636
2/6/2024,P036,ST001,U031,4,120.6,482.4
2/6/2024,P041,ST001,U068,3,95.8,287.4
2/6/2024,P019,ST001,U017,7,4899,34293
2/6/2024,P048,ST002,U070,9,909,8181
2/6/2024,P043,ST001,U049,10,70.8,708
2/6/2024,P049,ST001,U091,10,70.8,708
2/6/2024,P028,ST001,U058,2,111.8,223.6
2/6/2024,P017,ST002,U093,1,49.8,49.8
2/7/2024,P013,ST002,U069,5,49.8,249
2/7/2024,P019,ST001,U062,4,4899,19596
2/7/2024,P020,ST002,U096,7,130.8,915.6
2/7/2024,P022,ST002,U013,3,55.8,167.4
2/7/2024,P050,ST002,U028,4,130.8,523.2
2/7/2024,P039,ST002,U093,8,70.8,566.4
2/7/2024,P029,ST002,U079,9,70.8,637.2
2/7/2024,P019,ST002,U077,5,4899,24495
2/7/2024,P042,ST002,U010,3,4199,12597
2/7/2024,P010,ST001,U075,10,111.8,1118
2/8/2024,P025,ST002,U086,10,130.8,1308
2/8/2024,P049,ST002,U011,1,70.8,70.8
2/8/2024,P046,ST002,U034,8,130.8,1046.4
2/8/2024,P003,ST002,U066,1,1049,1049
2/8/2024,P027,ST002,U037,9,49.8,448.2
2/8/2024,P030,ST001,U071,3,111.8,335.4
2/8/2024,P042,ST001,U035,7,4199,29393
2/8/2024,P018,ST002,U098,8,49.8,398.4
2/8/2024,P026,ST001,U079,9,130.8,1177.2
2/8/2024,P022,ST002,U060,3,55.8,167.4
2/8/2024,P049,ST002,U019,5,70.8,354
2/8/2024,P025,ST001,U043,4,130.8,523.2
2/9/2024,P016,ST002,U046,2,42.8,85.6
2/9/2024,P049,ST001,U054,1,70.8,70.8
2/9/2024,P018,ST001,U037,4,49.8,199.2
2/9/2024,P007,ST002,U089,2,49.8,99.6
2/9/2024,P013,ST001,U056,6,49.8,298.8
2/9/2024,P041,ST001,U062,7,95.8,670.6
2/9/2024,P040,ST001,U072,10,35.8,358
2/9/2024,P002,ST001,U041,7,55.8,390.6
2/9/2024,P033,ST001,U062,9,55.8,502.2
2/9/2024,P008,ST002,U027,8,49.8,398.4
2/9/2024,P044,ST001,U059,2,55.8,111.6
2/9/2024,P017,ST001,U100,2,49.8,99.6
2/9/2024,P042,ST002,U057,10,4199,41990
2/10/2024,P022,ST002,U032,6,55.8,334.8
2/10/2024,P014,ST001,,5,42.8,214
2/10/2024,P049,ST002,U054,7,70.8,495.6
2/10/2024,P030,ST001,U047,9,111.8,1006.2
2/10/2024,P014,ST001,U020,6,42.8,256.8
2/10/2024,P017,ST002,U097,10,49.8,498
2/10/2024,P013,ST002,U001,2,49.8,99.6
2/10/2024,P038,ST002,U100,2,70.8,141.6
2/10/2024,P026,ST002,U059,8,130.8,1046.4
2/10/2024,P009,ST001,U036,10,49.8,498
2/10/2024,P047,ST001,U028,9,2392.8,21535.2
2/10/2024,P003,ST002,U006,7,1049,7343
2/11/2024,P042,ST001,U055,6,4199,25194
2/11/2024,P022,ST002,U009,7,55.8,390.6
2/11/2024,P016,ST001,U041,3,42.8,128.4
2/11/2024,P045,ST002,U021,5,111.8,559
2/11/2024,P019,ST002,U083,8,4899,39192
2/11/2024,P011,ST002,U086,7,399,2793
2/11/2024,P012,ST001,U015,4,337,1348
2/11/2024,P035,ST002,U014,8,909,7272
2/11/2024,P039,ST001,U055,1,70.8,70.8
2/11/2024,P006,ST001,U074,8,49.8,398.4
2/11/2024,P029,ST001,U004,8,70.8,566.4
2/12/2024,P046,ST001,U083,4,130.8,523.2
2/12/2024,P027,ST001,U064,8,49.8,398.4
2/12/2024,P024,ST001,U002,7,49.8,348.6
2/12/2024,P029,ST002,U016,10,70.8,708
2/12/2024,P037,ST002,U072,4,42.8,171.2
2/12/2024,P038,ST001,U065,3,70.8,212.4
2/12/2024,P043,ST001,U065,5,70.8,354
2/12/2024,P005,ST002,U018,4,49.8,199.2
2/12/2024,P044,ST002,U014,3,55.8,167.4
2/12/2024,P002,ST001,U019,1,55.8,55.8
2/12/2024,P003,ST002,U039,5,1049,5245
2/12/2024,P020,ST002,,9,130.8,1177.2
2/12/2024,P044,ST001,U078,1,55.8,55.8
2/12/2024,P041,ST001,U074,10,95.8,958
2/12/2024,P029,ST001,U001,8,70.8,566.4
2/12/2024,P002,ST002,U056,7,55.8,390.6
2/13/2024,P030,ST002,U074,3,111.8,335.4
2/13/2024,P007,ST002,U064,5,49.8,249
2/13/2024,P019,ST001,U073,8,4899,39192
2/13/2024,P009,ST001,U088,3,49.8,149.4
2/13/2024,P041,ST001,U077,10,95.8,958
2/13/2024,P025,ST002,U011,1,130.8,130.8
2/13/2024,P012,ST001,U004,2,337,674
2/13/2024,P050,ST002,U023,4,130.8,523.2
2/13/2024,P023,ST001,U022,1,1049,1049
2/13/2024,P026,ST002,U030,9,130.8,1177.2
2/13/2024,P043,ST001,U094,9,70.8,637.2
2/13/2024,P007,ST001,U055,9,49.8,448.2
2/14/2024,P011,ST002,U023,10,399,3990
2/14/2024,P016,ST002,U085,4,42.8,171.2
2/14/2024,P005,ST002,U089,4,49.8,199.2
2/14/2024,P032,ST002,U037,10,909,9090
2/14/2024,P011,ST001,U025,2,399,798
2/14/2024,P019,ST001,U073,4,4899,19596
2/14/2024,P018,ST002,U094,3,49.8,149.4
2/14/2024,P019,ST002,U083,8,4899,39192
2/14/2024,P012,ST001,U084,9,337,3033
2/14/2024,P007,ST001,U017,6,49.8,298.8
2/14/2024,P019,ST002,U032,5,4899,24495
2/15/2024,P030,ST001,U057,1,111.8,111.8
2/15/2024,P050,ST002,U071,8,130.8,1046.4
2/16/2024,P027,ST001,U032,8,49.8,398.4
2/16/2024,P050,ST001,U036,8,130.8,1046.4
2/16/2024,P012,ST002,U006,9,337,3033
2/16/2024,P031,ST002,U051,7,55.8,390.6
2/17/2024,P003,ST002,U097,3,1049,3147
2/17/2024,P045,ST002,U052,10,111.8,1118
2/17/2024,P010,ST002,U003,9,111.8,1006.2
2/18/2024,P004,ST002,U093,5,49.8,249
2/18/2024,P016,ST001,U012,2,42.8,85.6
2/18/2024,P022,ST002,U075,2,55.8,111.6
2/18/2024,P017,ST002,U095,3,49.8,149.4
2/18/2024,P030,ST001,U072,6,111.8,670.8
2/19/2024,P004,ST001,U097,2,49.8,99.6
2/19/2024,P048,ST002,U090,10,909,9090
2/19/2024,P015,ST002,U011,8,42.8,342.4
2/19/2024,P032,ST001,U031,8,909,7272
2/19/2024,P050,ST002,U057,10,130.8,1308
2/19/2024,P040,ST001,U003,7,35.8,250.6
2/20/2024,P012,ST001,U017,1,337,337
2/20/2024,P048,ST001,U044,2,909,1818
2/20/2024,P018,ST002,U043,2,49.8,99.6
2/20/2024,P018,ST002,U097,10,49.8,498
2/21/2024,P023,ST002,U042,5,1049,5245
2/21/2024,P009,ST001,U037,3,49.8,149.4
2/21/2024,P050,ST002,U040,7,130.8,915.6
2/21/2024,P015,ST001,U073,10,42.8,428
2/21/2024,P014,ST002,U088,6,42.8,256.8
2/21/2024,P013,ST001,U003,3,49.8,149.4
2/21/2024,P030,ST002,U003,7,111.8,782.6
2/21/2024,P007,ST002,U039,8,49.8,398.4
2/21/2024,P038,ST001,U061,7,70.8,495.6
2/21/2024,P026,ST001,U035,8,130.8,1046.4
2/21/2024,P005,ST001,U020,1,49.8,49.8
2/21/2024,P016,ST002,U061,6,42.8,256.8
2/22/2024,P049,ST002,U031,10,70.8,708
2/22/2024,P011,ST002,U079,4,399,1596
2/22/2024,P035,ST001,U041,7,909,6363
2/22/2024,P031,ST002,U010,9,55.8,502.2
2/22/2024,P016,ST002,U079,10,42.8,428
2/22/2024,P022,ST001,U061,3,55.8,167.4
2/22/2024,P001,ST001,U087,9,55.8,502.2
2/22/2024,P031,ST002,U096,10,55.8,558
2/22/2024,P008,ST001,U081,1,49.8,49.8
2/22/2024,P044,ST001,U053,2,55.8,111.6
2/22/2024,P009,ST002,U065,3,49.8,149.4
2/22/2024,P021,ST002,U094,10,55.8,558
2/22/2024,P014,ST001,U063,5,42.8,214
2/23/2024,P033,ST002,U027,2,55.8,111.6
2/23/2024,P036,ST001,U085,8,120.6,964.8
2/23/2024,P048,ST001,U093,8,909,7272
2/23/2024,P017,ST001,U043,1,49.8,49.8
2/23/2024,P044,ST002,U033,8,55.8,446.4
2/23/2024,P014,ST002,U039,7,42.8,299.6
2/23/2024,P030,ST002,U009,8,111.8,894.4
2/23/2024,P007,ST001,U040,2,49.8,99.6
2/23/2024,P050,ST001,U048,2,130.8,261.6
2/23/2024,P001,ST002,U020,10,55.8,558
2/23/2024,P016,ST001,U029,6,42.8,256.8
2/23/2024,P033,ST001,U013,10,55.8,558
2/23/2024,P043,ST002,U063,1,70.8,70.8
2/23/2024,P017,ST002,U071,10,49.8,498
2/23/2024,P008,ST002,U021,1,49.8,49.8
2/23/2024,P048,ST002,U059,2,909,1818
2/24/2024,P004,ST001,U096,8,49.8,398.4
2/25/2024,P009,ST001,U077,1,49.8,49.8
2/25/2024,P049,ST002,U030,5,70.8,354
2/25/2024,P009,ST002,U033,7,49.8,348.6
2/25/2024,P026,ST001,U040,2,130.8,261.6
2/25/2024,P040,ST001,U036,10,35.8,358
2/25/2024,P011,ST001,U074,10,399,3990
2/25/2024,P018,ST001,U039,5,49.8,249
2/25/2024,P005,ST001,U096,8,49.8,398.4
2/25/2024,P033,ST001,U049,5,55.8,279
2/25/2024,P046,ST002,U030,2,130.8,261.6
2/25/2024,P032,ST001,U022,3,909,2727
2/25/2024,P042,ST001,U097,10,4199,41990
2/25/2024,P031,ST002,U026,8,55.8,446.4
2/25/2024,P024,ST001,,7,49.8,348.6
2/25/2024,P021,ST002,U089,3,55.8,167.4
2/25/2024,P022,ST002,U075,4,55.8,223.2
2/26/2024,P032,ST001,U079,8,909,7272
2/26/2024,P019,ST002,U030,5,4899,24495
2/26/2024,P034,ST002,U065,8,49.8,398.4
2/26/2024,P018,ST002,U041,3,49.8,149.4
2/26/2024,P040,ST001,U003,5,35.8,179
2/26/2024,P025,ST002,U060,1,130.8,130.8
2/26/2024,P025,ST001,U095,6,130.8,784.8
2/26/2024,P047,ST001,U033,5,2392.8,11964
2/26/2024,P043,ST001,U016,9,70.8,637.2
2/26/2024,P038,ST002,U063,5,70.8,354
2/26/2024,P006,ST001,U028,5,49.8,249
2/26/2024,P008,ST002,U087,5,49.8,249
2/26/2024,P007,ST002,U044,2,49.8,99.6
2/26/2024,P015,ST002,U033,2,42.8,85.6
2/26/2024,P042,ST002,U080,8,4199,33592
2/26/2024,P031,ST002,U079,8,55.8,446.4
2/26/2024,P045,ST002,U075,8,111.8,894.4
2/26/2024,P034,ST001,U008,6,49.8,298.8
2/27/2024,P041,ST002,U016,2,95.8,191.6
2/27/2024,P011,ST002,U057,8,399,3192
2/27/2024,P041,ST002,U060,1,95.8,95.8
2/27/2024,P036,ST001,U088,2,120.6,241.2
2/27/2024,P039,ST001,U012,9,70.8,637.2
2/27/2024,P032,ST002,U006,6,909,5454
2/27/2024,P011,ST001,U024,10,399,3990
2/27/2024,P017,ST001,U081,10,49.8,498
2/27/2024,P018,ST002,U088,1,49.8,49.8
2/27/2024,P015,ST002,U033,5,42.8,214
2/27/2024,P033,ST001,U092,3,55.8,167.4
2/28/2024,P035,ST001,U019,5,909,4545
2/28/2024,P032,ST002,U087,3,909,2727
2/28/2024,P020,ST002,U013,3,130.8,392.4
2/28/2024,P030,ST001,U052,5,111.8,559
2/28/2024,P001,ST002,U049,8,55.8,446.4
2/28/2024,P016,ST001,U028,10,42.8,428
2/28/2024,P019,ST002,U038,2,4899,9798
2/28/2024,P003,ST002,U013,5,1049,5245
2/28/2024,P005,ST002,U018,9,49.8,448.2
2/28/2024,P012,ST001,U013,10,337,3370
2/28/2024,P011,ST001,U063,3,399,1197
2/28/2024,P028,ST002,U003,3,111.8,335.4
2/28/2024,P045,ST002,,4,111.8,447.2
2/28/2024,P015,ST001,U002,2,42.8,85.6
2/28/2024,P036,ST002,U070,8,120.6,964.8
2/28/2024,P031,ST001,U088,7,55.8,390.6
2/28/2024,P012,ST002,U015,1,337,337
2/28/2024,P022,ST001,U036,8,55.8,446.4
2/28/2024,P034,ST001,U055,8,49.8,398.4
2/28/2024,P012,ST001,U098,2,337,674
2/29/2024,P039,ST002,U055,10,70.8,708
2/29/2024,P020,ST002,U089,2,130.8,261.6
2/29/2024,P044,ST001,U033,5,55.8,279
2/29/2024,P034,ST002,U055,8,49.8,398.4
2/29/2024,P035,ST001,U030,9,909,8181
2/29/2024,P032,ST001,U054,8,909,7272
2/29/2024,P036,ST002,U049,7,120.6,844.2
2/29/2024,P028,ST002,U035,9,111.8,1006.2
2/29/2024,P040,ST001,U001,4,35.8,143.2
2/29/2024,P026,ST002,U092,10,130.8,1308
2/29/2024,P035,ST002,U042,6,909,5454
2/29/2024,P031,ST001,U030,10,55.8,558
2/29/2024,P005,ST002,U094,5,49.8,249
2/29/2024,P001,ST002,U082,7,55.8,390.6
2/29/2024,P013,ST001,U033,10,49.8,498
2/29/2024,P043,ST002,U040,10,70.8,708
2/29/2024,P043,ST001,U046,8,70.8,566.4
2/29/2024,P041,ST002,U071,1,95.8,95.8
2/29/2024,P035,ST002,U070,3,909,2727
3/1/2024,P045,ST002,U048,6,111.8,670.8
3/1/2024,P019,ST002,U035,4,4899,19596
3/1/2024,P027,ST002,U065,4,49.8,199.2
3/1/2024,P047,ST001,U025,8,2392.8,19142.4
3/1/2024,P015,ST001,U037,6,42.8,256.8
3/1/2024,P021,ST001,U090,4,55.8,223.2
3/2/2024,P036,ST002,U018,10,120.6,1206
3/2/2024,P044,ST001,U010,4,55.8,223.2
3/2/2024,P045,ST001,U081,1,111.8,111.8
3/2/2024,P019,ST001,U002,6,4899,29394
3/2/2024,P021,ST001,U080,5,55.8,279
3/2/2024,P050,ST002,U073,8,130.8,1046.4
3/2/2024,P006,ST002,U085,1,49.8,49.8
3/3/2024,P035,ST001,U052,10,909,9090
3/3/2024,P005,ST001,U024,7,49.8,348.6
3/3/2024,P023,ST001,U057,10,1049,10490
3/3/2024,P029,ST001,U045,3,70.8,212.4
3/3/2024,P015,ST002,U045,4,42.8,171.2
3/3/2024,P043,ST002,U052,1,70.8,70.8
3/3/2024,P008,ST002,U092,4,49.8,199.2
3/3/2024,P005,ST001,U008,7,49.8,348.6
3/4/2024,P013,ST001,U018,1,49.8,49.8
3/4/2024,P012,ST002,U047,7,337,2359
3/4/2024,P028,ST001,U021,7,111.8,782.6
3/4/2024,P030,ST002,U044,6,111.8,670.8
3/4/2024,P009,ST002,U090,2,49.8,99.6
3/4/2024,P030,ST001,U049,3,111.8,335.4
3/4/2024,P037,ST001,U070,4,42.8,171.2
3/4/2024,P021,ST002,U020,8,55.8,446.4
3/4/2024,P037,ST001,U034,6,42.8,256.8
3/4/2024,P032,ST001,U001,2,909,1818
3/4/2024,P003,ST002,U067,9,1049,9441
3/4/2024,P033,ST002,U085,4,55.8,223.2
3/4/2024,P007,ST002,U097,6,49.8,298.8
3/4/2024,P021,ST001,U004,8,55.8,446.4
3/4/2024,P022,ST002,U090,7,55.8,390.6
3/4/2024,P028,ST001,U100,5,111.8,559
3/4/2024,P036,ST001,U055,2,120.6,241.2
3/4/2024,P034,ST001,U005,1,49.8,49.8
3/5/2024,P008,ST002,U076,2,49.8,99.6
3/5/2024,P030,ST001,U082,2,111.8,223.6
3/5/2024,P042,ST002,U046,10,4199,41990
3/5/2024,P045,ST002,U025,9,111.8,1006.2
3/5/2024,P039,ST001,U065,10,70.8,708
3/5/2024,P044,ST002,U083,6,55.8,334.8
3/5/2024,P025,ST001,U014,9,130.8,1177.2
3/5/2024,P022,ST001,U090,7,55.8,390.6
3/5/2024,P016,ST001,U049,8,42.8,342.4
3/5/2024,P027,ST001,U025,9,49.8,448.2
3/5/2024,P036,ST001,U002,8,120.6,964.8
3/5/2024,P021,ST001,U041,1,55.8,55.8
3/5/2024,P007,ST002,U061,4,49.8,199.2
3/5/2024,P021,ST001,U013,10,55.8,558
3/5/2024,P024,ST001,U100,7,49.8,348.6
3/5/2024,P040,ST002,U011,4,35.8,143.2
3/6/2024,P050,ST001,U046,4,130.8,523.2
3/6/2024,P028,ST001,U048,1,111.8,111.8
3/6/2024,P047,ST001,U027,4,2392.8,9571.2
3/6/2024,P026,ST001,U096,7,130.8,915.6
3/6/2024,P017,ST002,U087,5,49.8,249
3/6/2024,P003,ST002,U031,2,1049,2098
3/6/2024,P003,ST001,U077,1,1049,1049
3/6/2024,P030,ST001,U010,4,111.8,447.2
3/6/2024,P017,ST001,U100,9,49.8,448.2
3/7/2024,P002,ST002,U024,9,55.8,502.2
3/7/2024,P045,ST001,U099,4,111.8,447.2
3/7/2024,P008,ST001,U091,9,49.8,448.2
3/7/2024,P028,ST002,U037,4,111.8,447.2
3/7/2024,P007,ST002,U042,8,49.8,398.4
3/7/2024,P020,ST002,U049,3,130.8,392.4
3/8/2024,P037,ST002,U028,8,42.8,342.4
3/8/2024,P013,ST002,U097,7,49.8,348.6
3/8/2024,P030,ST001,U070,8,111.8,894.4
3/8/2024,P041,ST002,U042,6,95.8,574.8
3/8/2024,P026,ST001,U083,9,130.8,1177.2
3/8/2024,P032,ST001,U056,10,909,9090
3/8/2024,P029,ST001,U033,1,70.8,70.8
3/8/2024,P034,ST002,U075,1,49.8,49.8
3/8/2024,P013,ST002,U048,5,49.8,249
3/8/2024,P035,ST002,U095,8,909,7272
3/8/2024,P017,ST002,U025,5,49.8,249
3/8/2024,P048,ST001,U056,9,909,8181
3/8/2024,P019,ST002,U027,10,4899,48990
3/8/2024,P037,ST001,U094,8,42.8,342.4
3/8/2024,P045,ST001,U027,8,111.8,894.4
3/8/2024,P029,ST002,U016,4,70.8,283.2
3/8/2024,P012,ST002,U048,8,337,2696
3/8/2024,P033,ST001,U011,7,55.8,390.6
3/8/2024,P039,ST001,U095,6,70.8,424.8
3/8/2024,P007,ST001,U041,10,49.8,498
3/9/2024,P003,ST002,U076,3,1049,3147
3/9/2024,P034,ST001,U071,5,49.8,249
3/9/2024,P022,ST001,U036,1,55.8,55.8
3/9/2024,P005,ST002,U086,8,49.8,398.4
3/9/2024,P007,ST001,U061,9,49.8,448.2
3/9/2024,P001,ST001,U084,10,55.8,558
3/9/2024,P045,ST001,U096,4,111.8,447.2
3/9/2024,P023,ST001,U075,4,1049,4196
3/10/2024,P050,ST001,U036,6,130.8,784.8
3/10/2024,P011,ST002,U049,8,399,3192
3/10/2024,P041,ST001,U082,4,95.8,383.2
3/10/2024,P030,ST002,U015,8,111.8,894.4
3/10/2024,P008,ST002,U017,5,49.8,249
3/11/2024,P035,ST001,U100,9,909,8181
3/11/2024,P023,ST002,U021,6,1049,6294
3/11/2024,P004,ST002,U054,10,49.8,498
3/11/2024,P047,ST001,U017,3,2392.8,7178.4
3/11/2024,P041,ST001,U041,5,95.8,479
3/11/2024,P011,ST001,U082,1,399,399
3/11/2024,P010,ST002,U049,1,111.8,111.8
3/11/2024,P046,ST001,U035,3,130.8,392.4
3/11/2024,P049,ST001,U085,1,70.8,70.8
3/11/2024,P042,ST002,U033,5,4199,20995
3/11/2024,P047,ST001,U087,5,2392.8,11964
3/11/2024,P033,ST001,U008,10,55.8,558
3/11/2024,P002,ST001,U054,6,55.8,334.8
3/11/2024,P035,ST002,U061,5,909,4545
3/11/2024,P019,ST001,U051,8,4899,39192
3/12/2024,P024,ST001,U028,2,49.8,99.6
3/12/2024,P024,ST002,U043,1,49.8,49.8
3/12/2024,P031,ST002,U099,10,55.8,558
3/12/2024,P042,ST001,U019,3,4199,12597
3/12/2024,P033,ST002,U042,9,55.8,502.2
3/12/2024,P025,ST002,U011,5,130.8,654
3/12/2024,P030,ST001,U072,8,111.8,894.4
3/12/2024,P047,ST001,U096,10,2392.8,23928
3/12/2024,P023,ST001,U091,1,1049,1049
3/12/2024,P011,ST001,U085,7,399,2793
3/12/2024,P011,ST001,U082,8,399,3192
3/12/2024,P014,ST002,U032,1,42.8,42.8
3/12/2024,P011,ST002,U061,4,399,1596
3/12/2024,P029,ST001,U010,6,70.8,424.8
3/13/2024,P035,ST002,U058,5,909,4545
3/13/2024,P012,ST001,U021,7,337,2359
3/13/2024,P010,ST001,U098,7,111.8,782.6
3/13/2024,P049,ST001,U003,5,70.8,354
3/13/2024,P043,ST002,U068,1,70.8,70.8
3/14/2024,P049,ST001,U037,6,70.8,424.8
3/14/2024,P044,ST001,U042,2,55.8,111.6
3/14/2024,P022,ST002,U042,8,55.8,446.4
3/14/2024,P043,ST002,U090,10,70.8,708
3/14/2024,P033,ST002,U025,1,55.8,55.8
3/14/2024,P011,ST002,U074,7,399,2793
3/14/2024,P047,ST002,U026,5,2392.8,11964
3/14/2024,P019,ST002,U050,7,4899,34293
3/14/2024,P024,ST001,U051,2,49.8,99.6
3/14/2024,P049,ST002,U037,6,70.8,424.8
3/14/2024,P020,ST001,U016,8,130.8,1046.4
